,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
344,N/A,N/A,nwsa,N/A,N/A,N/A,N/A,N/A,3.11,N/A,0.84,0.59,3.49,3.34,1.10,1.5,14.27,6760000000.0,5150000000.0,21.98,5.40,0.62,8.37,0.62,N/A,1.5,373000000.0,0.51,N/A,7.30,1970000000.0,3.40,369000000.0,1.48,20.08,11.65,1.5,10.65,87.80,8770000.0,2.54,2.32,8890000.0,N/A
345,N/A,N/A,oi,N/A,N/A,N/A,N/A,N/A,418.51,N/A,0.48,7.35,1.23,10.09,4.69,1.5,39.29,2980000000.0,8630000000.0,7.26,0.73,1.37,8.16,1.37,1110000000.0,1.5,73000000.0,0.50,5.60,11.80,239000000.0,1.48,5900000000.0,1.31,2.58,18.43,1.5,0.78,98.90,6810000.0,3.32,4.24,7100000.0,N/A
346,N/A,N/A,oke,N/A,N/A,N/A,N/A,N/A,253.07,32.39,1.09,29.52,3.46,15.33,4.77,1.5,36.74,8620000000.0,17710000000.0,19.64,2.05,2.29,11.44,2.29,2120000000.0,1.5,274510000.0,1.27,37.20,1.70,137220000.0,0.65,9230000000.0,0.56,1.37,41.04,1.5,0.96,75.30,16520000.0,6.41,7.93,16739999.999999998,N/A
347,N/A,N/A,omc,N/A,N/A,N/A,N/A,N/A,150.01,18.66,1.33,8.24,7.28,12.76,N/A,1.5,62.51,20000000000.0,22030000000.0,16.20,4.41,1.45,9.90,1.45,15130000000.0,1.5,1090000000.0,4.49,4.40,0.90,2620000000.0,10.93,4590000000.0,N/A,10.23,83.73,1.5,0.69,99.20,17570000.0,11.77,7.40,17000000.0,N/A
348,N/A,N/A,orcl,N/A,N/A,N/A,N/A,N/A,86.56,19.47,4.45,3.61,23.80,35.48,8.09,1.5,8.69,164380000000.0,153720000000.0,14.10,2.26,4.14,10.31,4.14,30690000000.0,1.5,8840000000.0,2.03,14.10,3.40,50770000000.0,12.23,40110000000.0,4.83,11.04,39.61,1.5,26.17,61.50,42040000.0,2.83,1.34,43600000.0,N/A
349,N/A,N/A,orly,N/A,N/A,N/A,N/A,N/A,97.22,26.62,3.13,13.22,11.93,19.62,14.09,1.5,82.56,24980000000.0,26080000000.0,21.10,1.56,3.20,14.41,3.20,4160000000.0,1.5,973730000.0,9.70,20.00,10.20,716010000.0,7.42,1890000000.0,1.12,20.06,258.22,1.5,2.73,91.90,5530000.0,9.16,5.84,5480000.0,N/A
350,N/A,N/A,oxy,N/A,N/A,N/A,N/A,N/A,31.98,N/A,5.07,2.46,65.43,69.85,10.54,1.5,15.07,57540000000.0,61970000000.0,55.40,0.61,5.38,14.06,5.38,6680000000.0,1.5,8289999999.999999,9.86,N/A,31.30,3180000000.0,4.16,7610000000.0,1.21,31.15,75.34,1.5,0.36,81.60,9940000.0,2.62,1.31,8770000.0,N/A
351,N/A,N/A,p,N/A,N/A,N/A,N/A,N/A,35.65,N/A,1.88,3.44,19.22,11.57,9.16,1.5,5.65,2310000000.0,2200000000.0,N/A,0.84,1.79,19.57,1.79,466700000.0,1.5,236510000.0,1.09,N/A,28.80,349260000.0,1.53,239010000.0,2.53,2.93,10.10,1.5,4.49,98.20,50120000.0,5.53,23.02,39290000.0,N/A
352,N/A,N/A,payx,N/A,N/A,N/A,N/A,N/A,N/A,25.35,6.49,10.01,25.60,38.82,9.73,1.5,8.00,18620000000.0,18290000000.0,23.29,2.65,6.33,14.82,6.33,2740000000.0,1.5,739900000.0,2.04,6.50,6.90,327200000.0,0.91,0.00,1.09,5.20,51.71,1.5,10.77,69.00,17010000.0,9.01,5.28,16719999.999999998,N/A
353,N/A,N/A,pbct,N/A,N/A,N/A,N/A,N/A,N/A,17.31,3.69,0.97,21.01,36.91,0.70,1.5,4.17,4560000000.0,8770000000.0,15.51,2.57,6.98,N/A,6.98,N/A,1.5,262700000.0,0.87,6.20,1.50,560500000.0,1.85,4770000000.0,N/A,15.80,15.04,1.5,0.87,82.90,39500000.0,10.48,15.06,37920000.0,N/A
354,N/A,N/A,pbi,N/A,N/A,N/A,N/A,N/A,725.61,9.21,0.97,28.39,10.91,17.29,6.30,1.5,17.88,3370000000.0,5680000000.0,8.35,2.52,1.61,7.23,1.61,2020000000.0,1.5,380220000.0,1.94,28.00,5.20,735130000.0,3.90,3040000000.0,1.13,0.64,17.86,1.5,0.28,90.10,11600000.0,8.70,7.92,11940000.0,N/A
355,N/A,N/A,pcar,N/A,N/A,N/A,N/A,N/A,136.08,31.40,1.07,3.14,3.40,12.24,6.82,1.5,52.55,19630000000.0,25030000000.0,14.55,4.95,1.35,9.17,1.35,3380000000.0,1.5,631000000.0,1.78,N/A,11.00,3230000000.0,9.22,8630000000.0,3.98,18.10,56.02,1.5,2.41,64.10,43.00,8.47,5.10,43.00,N/A
356,N/A,N/A,pcg,N/A,N/A,N/A,N/A,N/A,103.03,30.50,1.74,1.77,5.62,8.77,1.48,1.5,34.65,29350000000.0,46580000000.0,16.08,2.64,2.76,11.20,2.76,4120000000.0,1.5,950000000.0,1.94,245.20,1.90,142000000.0,0.29,17380000000.0,0.94,33.52,59.17,1.5,0.10,79.90,5550000.0,2.27,2.41,4630000.0,N/A
357,N/A,N/A,pcln,N/A,N/A,N/A,N/A,N/A,70.96,25.17,6.68,7.03,27.20,35.35,11.97,1.5,189.23,63470000000.0,66510000000.00001,16.30,1.23,6.98,18.22,6.98,8590000000.0,1.5,2590000000.0,50.81,12.30,16.70,3380000000.0,68.15,6420000000.0,2.45,182.37,278.64,1.5,0.36,97.20,1190000.0,2.72,2.72,1270000.0,N/A
358,N/A,N/A,pdco,N/A,N/A,N/A,N/A,N/A,91.44,23.67,0.78,3.11,3.43,7.62,8.05,1.5,55.37,4310000000.0,5400000000.0,16.71,1.90,0.99,10.96,0.99,1240000000.0,1.5,216700000.0,1.89,3.20,46.10,97700000.0,1.02,1250000000.0,1.87,14.29,44.61,1.5,16.04,76.30,5650000.0,7.64,6.49,5800000.0,N/A
359,N/A,N/A,peg,N/A,N/A,N/A,N/A,N/A,76.97,14.89,2.37,1.76,15.80,27.58,4.61,1.5,19.61,23210000000.0,32939999999.999996,15.82,9.80,3.33,8.13,3.33,4179999999.9999995,1.5,1560000000.0,3.08,19.60,16.60,596000000.0,1.18,10250000000.0,1.11,26.37,45.87,1.5,0.14,68.50,11880000.0,4.47,2.35,12020000.0,N/A
360,N/A,N/A,pep,N/A,N/A,N/A,N/A,N/A,312.40,29.75,2.44,13.63,8.23,15.71,8.82,1.5,42.96,150480000000.0,173420000000.0,20.39,3.39,2.77,14.40,2.77,34670000000.0,1.5,5160000000.0,3.50,23.80,2.90,12140000000.0,8.41,35090000000.0,1.42,7.79,104.18,1.5,0.22,71.40,9510000.0,2.10,0.65,8550000.0,N/A
361,N/A,N/A,pets,N/A,N/A,N/A,N/A,N/A,N/A,18.41,1.66,4.69,8.76,13.80,23.38,1.5,11.66,378320000.0,346360000.0,17.23,3.93,1.48,10.45,1.48,76270000.0,1.5,20570000.0,1.02,9.40,10.80,37640000.0,1.84,0.00,9.55,4.07,18.78,1.5,4.26,84.00,4190000.0000000005,30.01,21.59,4290000.0,N/A
362,N/A,N/A,pfe,N/A,N/A,N/A,N/A,N/A,60.18,27.20,4.03,3.17,14.90,28.25,N/A,1.5,8.27,205510000000.0,221160000000.0,12.72,1.75,4.34,11.37,4.34,39200000000.0,1.5,7590000000.0,1.22,26.90,19.70,23290000000.0,3.77,39120000000.0,N/A,10.48,33.19,1.5,0.04,72.00,149820000.0,2.33,2.42,323940000.0,N/A
363,N/A,N/A,pfg,N/A,N/A,N/A,N/A,N/A,38.35,10.69,1.00,1.23,9.56,11.70,0.41,1.5,42.05,12140000000.0,11160000000.0,9.04,1.04,0.90,6.80,0.90,5270000000.0,1.5,1160000000.0,3.92,12.90,14.30,4960000000.0,17.11,3980000000.0,6.37,34.58,41.87,1.5,0.36,68.80,5590000.0,3.46,1.93,5370000.0,N/A
364,N/A,N/A,pg,N/A,N/A,N/A,N/A,N/A,54.83,25.60,3.08,3.77,12.74,22.65,7.81,1.5,26.29,216220000000.0,236590000000.0,20.46,3.65,3.32,12.33,3.32,37400000000.0,1.5,8790000000.0,3.17,27.70,6.90,13820000000.0,5.19,32820000000.0,1.09,21.84,81.23,1.5,0.07,30.50,24620000.0,2.90,0.91,21820000.0,N/A
365,N/A,N/A,pgr,N/A,N/A,N/A,N/A,N/A,33.89,15.90,0.91,2.59,5.72,9.28,4.33,1.5,36.78,19380000000.0,18060000000.0,15.46,2.24,0.84,8.35,0.84,2150000000.0,1.5,1230000000.0,2.09,12.70,13.60,4040000000.0,6.92,2720000000.0,1.08,12.97,33.24,1.5,2.49,82.60,9940000.0,2.76,1.71,10210000.0,N/A
366,N/A,N/A,ph,N/A,N/A,N/A,N/A,N/A,64.68,20.37,1.31,3.02,6.45,10.81,6.40,1.5,84.65,14780000000.0,15930000000.0,16.38,2.46,1.38,10.21,1.38,3060000000.0,1.5,744500000.0,5.39,34.40,10.60,2100000000.0,15.63,3250000000.0,2.18,37.30,109.77,1.5,1.04,92.90,4910000.0,3.91,3.59,4920000.0,N/A
367,N/A,N/A,phm,N/A,N/A,N/A,N/A,N/A,67.51,12.30,1.00,1.32,8.32,13.03,5.60,1.5,17.85,6220000000.0,8439999999.999999,9.32,0.80,1.34,9.74,1.34,1420000000.0,1.5,518880000.0,1.46,51.50,26.40,1000000000.0,2.90,3220000000.0,4.44,13.78,17.98,1.5,9.47,87.50,16750000.0,2.71,4.90,15610000.0,N/A
368,N/A,N/A,pki,N/A,N/A,N/A,N/A,N/A,54.70,27.95,2.66,2.96,9.65,13.87,4.79,1.5,20.32,6000000000.0,6960000000.0,17.79,1.88,3.06,16.35,3.06,1020000000.0,1.5,219880000.0,1.95,17.70,2.20,210730000.0,1.90,1120000000.0,1.89,18.43,54.45,1.5,0.92,96.30,3070000.0,5.01,3.17,3510000.0,N/A
369,N/A,N/A,pld,N/A,N/A,N/A,N/A,N/A,63.72,34.30,9.86,1.71,28.98,25.20,1.40,1.5,4.83,24920000000.0,36590000000.0,N/A,N/A,14.48,22.91,14.48,1650000000.0,1.5,725620000.0,1.38,39.50,34.60,369740000.0,0.70,11690000000.0,1.19,27.72,47.44,1.5,0.92,97.60,8500000.0,2.94,1.89,8100000.0,N/A
370,N/A,N/A,pm,N/A,N/A,N/A,N/A,N/A,N/A,23.79,6.04,N/A,25.16,39.20,18.95,1.5,16.95,156510000000.0,183360000000.0,20.72,2.77,6.98,16.62,6.98,17430000000.0,1.5,6590000000.0,4.24,14.80,8.10,2940000000.0,1.90,29790000000.0,1.13,8.22,100.89,1.5,0.23,5.20,13840000.0,3.02,0.89,12880000.0,N/A
371,N/A,N/A,pnc,N/A,N/A,N/A,N/A,N/A,N/A,11.59,2.91,1.03,27.20,36.55,1.15,1.5,29.09,42310000000.0,87150000000.0,11.01,2.11,5.89,N/A,5.89,N/A,1.5,3790000000.0,7.31,7.90,4.50,9860000000.0,19.74,54700000000.0,N/A,83.52,84.74,1.5,0.28,84.00,5160000.0,2.07,1.03,5580000.0,N/A
372,N/A,N/A,pnr,N/A,N/A,N/A,N/A,N/A,118.45,N/A,1.63,2.62,1.27,13.52,4.90,1.5,36.30,10420000000.0,15100000000.0,13.10,1.31,2.31,13.04,2.31,2190000000.0,1.5,75800000.0,0.47,5.70,6.80,158100000.0,0.88,4840000000.0,2.05,22.60,57.65,1.5,7.60,88.90,11740000.0,9.50,7.39,11930000.0,N/A
373,N/A,N/A,pnw,N/A,N/A,N/A,N/A,N/A,86.12,19.45,2.36,1.80,12.16,23.91,3.53,1.5,31.51,8250000000.0,12320000000.0,17.67,5.18,3.52,8.75,3.52,1530000000.0,1.5,425590000.0,3.82,72.40,0.90,14480000.0,0.13,4080000000.0,0.52,41.39,74.21,1.5,0.47,80.70,3230000.0,4.63,2.93,2850000.0,N/A
374,N/A,N/A,ppg,N/A,N/A,N/A,N/A,N/A,81.25,20.24,1.86,5.54,9.33,13.92,7.70,1.5,56.82,29010000000.0,31620000000.0,15.26,1.67,2.06,12.01,2.06,6740000000.0,1.5,1430000000.0,5.27,7.80,0.30,1030000000.0,3.89,4260000000.0,1.48,19.40,106.70,1.5,0.38,73.90,2540000.0,1.97,0.96,2300000.0,N/A
375,N/A,N/A,ppl,N/A,N/A,N/A,N/A,N/A,204.86,51.31,3.54,2.70,6.93,37.21,3.95,1.5,11.09,26330000000.0,45510000000.0,15.94,3.91,6.11,12.19,6.11,5950000000.0,1.5,1530000000.0,0.76,25.70,9.80,814000000.0,1.20,20000000000.0,0.67,14.43,38.89,1.5,0.03,48.00,9310000.0,2.75,1.38,9200000.0,N/A
376,N/A,N/A,prgo,N/A,N/A,N/A,N/A,N/A,N/A,147.53,2.30,1.27,0.20,12.19,N/A,1.5,38.04,12650000000.0,12650000000.0,9.52,1.27,2.28,9.50,2.28,1710000000.0,1.5,11200000.0,0.08,N/A,32.90,N/A,N/A,N/A,1.10,70.14,88.36,1.5,0.47,46.40,9530000.0,5.71,6.95,9180000.0,N/A
377,N/A,N/A,pru,N/A,N/A,N/A,N/A,N/A,72.94,7.03,0.59,0.69,8.60,14.49,0.67,1.5,127.83,33500000000.0,13570000000.0,7.27,1.23,0.24,1.61,0.24,24370000000.0,1.5,4890000000.0,10.72,34.40,5.80,55690000000.0,125.99,35930000000.0,1.36,111.13,75.40,1.5,0.18,65.80,6200000.0,2.29,1.40,6140000.0,N/A
378,N/A,N/A,psa,N/A,N/A,N/A,N/A,N/A,3.56,42.04,18.39,9.04,53.91,54.14,8.51,1.5,14.44,45330000000.0,48970000000.0,24.68,3.54,19.62,27.58,19.62,1750000000.0,1.5,1080000000.0,6.23,12.10,8.50,305700000.0,1.76,336660000.0,1.02,29.29,261.89,1.5,15.12,79.70,43.00,4.05,2.33,2600000.0,N/A
379,N/A,N/A,psx,N/A,N/A,N/A,N/A,N/A,37.37,11.72,0.52,1.80,4.54,4.92,5.04,1.5,148.31,41170000000.0,48290000000.0,10.78,2.71,0.61,9.60,0.61,21280000000.0,1.5,3620000000.0,6.68,61.00,27.60,1720000000.0,3.28,8840000000.0,1.51,43.36,78.34,1.5,10.84,68.00,15050000.0,6.23,3.34,15000000.0,N/A
380,N/A,N/A,pvtb,N/A,N/A,N/A,N/A,N/A,N/A,16.24,4.88,1.78,29.91,50.11,1.14,1.5,8.26,3110000000.0,3930000000.0,14.09,1.54,6.08,N/A,6.08,N/A,1.5,191790000.0,2.41,19.40,11.20,536870000.0,6.76,1310000000.0,N/A,22.29,39.18,1.5,6.85,95.80,5050000.0,7.40,6.51,5440000.0,N/A
381,N/A,N/A,pwr,N/A,N/A,N/A,N/A,N/A,12.86,14.96,0.51,1.20,3.74,3.40,2.76,1.5,40.81,3670000000.0,3970000000.0,12.15,1.10,0.54,8.79,0.54,923660000.0,1.5,93090000.0,1.53,61.70,7.90,155320000.0,0.95,408210000.0,1.82,19.48,22.85,1.5,0.73,90.90,9670000.0,4.56,6.33,8410000.0,N/A
382,N/A,N/A,px,N/A,N/A,N/A,N/A,N/A,173.38,21.70,3.08,6.63,14.12,22.65,7.82,1.5,36.80,31940000000.0,41120000000.0,18.38,3.18,3.91,11.80,3.91,4820000000.0,1.5,1490000000.0,5.16,14.40,9.00,221000000.0,0.78,9400000000.0,1.60,17.14,111.96,1.5,0.14,3.20,5350000.0,4.49,1.88,6100000.0,N/A
383,N/A,N/A,pxd,N/A,N/A,N/A,N/A,N/A,37.77,N/A,8.66,2.82,14.65,10.65,1.38,1.5,20.72,26760000000.0,27910000000.0,N/A,7.17,8.85,24.15,8.85,1420000000.0,1.5,459000000.0,3.04,N/A,1.90,2500000000.0,15.32,3660000000.0,2.29,59.23,163.59,1.5,5.37,89.20,9190000.0,4.27,5.67,8560000.0,N/A
384,N/A,N/A,qcom,N/A,N/A,N/A,N/A,N/A,40.29,16.19,3.35,2.55,21.70,30.57,8.89,1.5,14.69,75380000000.0,70920000000.0,11.04,1.11,3.14,8.57,3.14,14900000000.0,1.5,4910000000.0,3.17,10.50,19.50,16399999999.999998,11.17,11940000000.0,2.87,20.21,51.32,1.5,0.17,82.10,13620000.0,1.35,0.91,16750000.0,N/A
385,N/A,N/A,qdel,N/A,N/A,N/A,N/A,N/A,72.98,N/A,2.76,2.54,7.40,5.04,1.38,1.5,5.43,500510000.0,491850000.0,96.75,5.51,2.69,37.77,2.69,124440000.0,1.5,13520000.0,0.41,N/A,18.40,153450000.0,4.75,144790000.0,7.46,6.14,15.48,1.5,17.20,103.30,4810000.0,29.11,23.16,4810000.0,N/A
386,N/A,N/A,qep,N/A,N/A,N/A,N/A,N/A,63.42,N/A,2.14,1.12,52.85,76.75,11.00,1.5,10.07,3760000000.0,5350000000.0,N/A,0.73,2.95,7.28,2.95,855900000.0,1.5,957600000.0,5.32,N/A,44.20,616400000.0,2.84,2190000000.0,2.33,15.95,17.41,1.5,5.78,93.80,8380000.000000001,1.98,3.90,6890000.0,N/A
387,N/A,N/A,r,N/A,N/A,N/A,N/A,N/A,273.77,11.38,0.55,1.80,4.64,9.70,3.84,1.5,125.33,3520000000.0,9060000000.0,10.10,1.28,1.37,5.05,1.37,1490000000.0,1.5,307950000.0,5.76,5.70,4.00,56810000.0,1.06,5600000000.0,0.69,38.08,65.54,1.5,0.92,99.10,2460000.0,3.25,4.61,2600000.0,N/A
388,N/A,N/A,rai,N/A,N/A,N/A,N/A,N/A,64.81,10.74,6.37,3.47,55.74,40.91,8.40,1.5,8.51,72650000000.0,81910000000.0,19.35,1.77,7.10,16.97,7.10,5990000000.0,1.5,6430000000.0,4.74,816.50,41.80,4460000000.0,3.12,13720000000.0,0.99,14.83,50.90,1.5,42.21,47.90,14700000.0,2.82,3.90,15860000.0,N/A
389,N/A,N/A,rdc,N/A,N/A,N/A,N/A,N/A,54.62,22.69,1.04,0.44,4.42,30.25,4.68,1.5,16.77,2109999999.9999998,4190000000.0000005,37.36,0.08,2.00,4.05,2.00,1140000000.0,1.5,92440000.0,0.74,0.70,8.60,595200000.0,4.75,2680000000.0,3.48,39.12,16.81,1.5,0.52,100.40,20320000.0,4.89,18.72,22580000.0,N/A
390,N/A,N/A,rf,N/A,N/A,N/A,N/A,N/A,N/A,11.35,2.26,0.71,21.54,30.21,0.90,1.5,3.90,11390000000.0,14530000000.0,9.67,1.42,2.84,N/A,2.84,N/A,1.5,1050000000.0,0.79,16.70,3.60,5620000000.0,4.43,8760000000.0,N/A,12.86,8.99,1.5,0.14,75.20,25360000.0,1.30,2.00,24560000.0,N/A
391,N/A,N/A,rhi,N/A,N/A,N/A,N/A,N/A,0.11,14.13,0.96,4.78,7.00,11.29,21.66,1.5,39.69,5040000000.0,4810000000.0,11.97,1.18,0.93,7.50,0.93,2109999999.9999998,1.5,363290000.0,2.75,7.10,8.10,214120000.0,1.66,1120000.0,2.11,8.08,38.89,1.5,3.28,89.90,2430000.0,2.09,1.91,2880000.0,N/A
392,N/A,N/A,rht,N/A,N/A,N/A,N/A,N/A,54.25,67.35,6.36,9.77,9.72,14.23,4.60,1.5,11.23,13070000000.0,12590000000.0,27.50,1.86,6.13,34.21,6.13,1740000000.0,1.5,199370000.0,1.07,11.20,17.10,1210000000.0,6.66,723940000.0,1.20,7.37,72.06,1.5,0.56,98.00,5670000.0,3.79,3.73,5400000.0,N/A
393,N/A,N/A,rl,N/A,N/A,N/A,N/A,N/A,23.66,15.49,0.98,1.92,6.46,11.31,8.27,1.5,86.17,7180000000.0,6870000000.0,12.25,1.43,0.93,6.02,0.93,4380000000.0,1.5,479000000.0,5.52,39.10,4.30,1220000000.0,14.46,900000000.0,2.84,45.29,85.50,1.5,0.39,98.50,4190000.0000000005,4.20,7.03,3990000.0,N/A
394,N/A,N/A,rok,N/A,N/A,N/A,N/A,N/A,80.83,19.86,2.45,6.70,12.58,17.42,10.28,1.5,45.68,14730000000.0,14210000000.0,18.24,3.71,2.35,11.71,2.35,2700000000.0,1.5,760200000.0,5.69,18.40,7.10,2310000000.0,17.73,1790000000.0,2.70,17.01,113.08,1.5,0.51,78.70,8180000.0,9.29,6.23,8260000.0,N/A
395,N/A,N/A,rop,N/A,N/A,N/A,N/A,N/A,57.19,25.98,4.95,3.29,19.11,28.51,6.72,1.5,35.91,17840000000.0,20430000000.0,23.17,2.63,5.65,16.38,5.65,2160000000.0,1.5,691710000.0,6.79,2.80,4.30,523030000.0,5.17,3110000000.0,1.84,53.77,176.32,1.5,1.61,96.20,2550000.0,5.99,3.01,2780000.0,N/A
396,N/A,N/A,rost,N/A,N/A,N/A,N/A,N/A,16.02,21.64,1.85,8.97,8.55,13.60,21.25,1.5,29.63,22480000000.0,21430000000.0,17.87,1.76,1.80,11.28,1.80,3360000000.0,1.5,1020000000.0,2.51,6.30,7.20,763340000.0,1.90,396020000.0,1.48,6.14,54.32,1.5,2.26,91.70,7910000.0,3.53,2.02,7090000.0,N/A
397,N/A,N/A,rrc,N/A,N/A,N/A,N/A,N/A,96.92,N/A,6.48,2.63,76.69,0.71,0.06,1.5,6.52,7000000000.0,9580000000.0,N/A,3.84,8.82,15.74,8.82,532740000.0,1.5,833120000.0,5.00,N/A,28.10,529.00,0.00,2590000000.0,1.16,16.04,42.01,1.5,10.90,95.90,24030000.0,5.20,16.15,24640000.0,N/A
398,N/A,N/A,rsg,N/A,N/A,N/A,N/A,N/A,97.35,23.18,1.83,2.17,7.99,16.35,4.57,1.5,26.42,16670000000.000002,24190000000.0,20.71,2.54,2.63,9.44,2.63,3600000000.0,1.5,734200000.0,2.09,9.10,3.70,33400000.0,0.10,7560000000.0,0.65,22.54,48.46,1.5,31.30,64.60,4780000.0,2.71,2.03,5250000.0,N/A
399,N/A,N/A,rtn,N/A,N/A,N/A,N/A,N/A,50.11,20.21,1.65,3.87,8.23,11.88,6.22,1.5,79.58,38700000000.0,41390000000.0,16.35,2.11,1.75,12.72,1.75,5670000000.0,1.5,1910000000.0,6.45,22.10,9.00,2640000000.0,8.91,5330000000.0,1.63,34.10,130.31,1.5,0.38,79.60,2980000.0,1.72,1.01,3160000.0,N/A
400,N/A,N/A,s,N/A,N/A,N/A,N/A,N/A,171.65,N/A,0.43,0.70,6.20,0.96,0.24,1.5,8.11,13660000000.0,44980000000.0,N/A,N/A,1.40,6.08,1.40,15560000000.0,1.5,2000000000.0,0.50,N/A,2.50,2640000000.0,0.67,33960000000.0,0.57,4.98,3.44,1.5,84.90,22.80,200750000.0,9.98,26.67,200730000.0,N/A
401,N/A,N/A,sbux,N/A,N/A,N/A,N/A,N/A,58.80,33.03,4.09,16.18,12.61,17.71,18.06,1.5,13.57,81770000000.0,83350000000.0,25.49,1.58,4.13,18.24,4.13,11380000000.0,1.5,2540000000.0,1.69,16.20,9.40,1420000000.0,0.97,3000000000.0,0.89,3.48,55.82,1.5,2.79,72.60,14100000.0,1.90,0.98,13560000.0,N/A
402,N/A,N/A,scg,N/A,N/A,N/A,N/A,N/A,130.24,19.27,2.42,1.82,12.54,25.32,3.90,1.5,29.13,10060000000.0,17290000000.0,16.80,3.73,4.15,11.82,4.15,1670000000.0,1.5,522000000.0,3.65,56.00,15.60,86000000.0,0.60,7210000000.0,0.60,38.76,70.39,1.5,9.28,59.20,5220000.0,5.67,4.01,5530000.0,N/A
403,N/A,N/A,schl,N/A,N/A,N/A,N/A,N/A,1.39,4.36,0.76,1.02,17.54,4.46,2.77,1.5,48.79,1240000000.0,904110000.0,20.98,2.87,0.55,9.26,0.55,877300000.0,1.5,26500000.0,8.32,N/A,5.60,351900000.0,10.31,17000000.0,2.26,35.92,36.29,1.5,12.57,87.70,1770000.0,11.47,12.08,1810000.0,N/A
404,N/A,N/A,schw,N/A,N/A,N/A,N/A,N/A,25.34,25.03,5.64,3.00,23.80,36.30,0.89,1.5,4.97,36380000000.0,8860000000.0,17.88,1.06,1.35,N/A,1.35,6380000000.0,1.5,1460000000.0,1.10,36.40,15.60,31200000000.0,23.61,3680000000.0,0.37,9.33,27.53,1.5,12.34,79.80,25160000.0,3.04,2.16,24410000.0,N/A
405,N/A,N/A,se,N/A,N/A,N/A,N/A,N/A,140.14,128.09,4.25,2.96,3.26,34.41,3.21,1.5,7.44,21570000000.0,35820000000.0,20.58,3.91,7.17,14.34,7.17,2900000000.0,1.5,163000000.0,0.24,12.40,14.70,299000000.0,0.44,14990000000.0,0.47,10.47,30.87,1.5,0.16,74.60,43.00,4.29,3.34,22390000.0,N/A
406,N/A,N/A,see,N/A,N/A,N/A,N/A,N/A,836.70,29.54,1.37,16.80,4.80,12.51,6.98,1.5,34.30,9410000000.0,13790000000.0,15.91,1.88,2.01,12.92,2.01,2590000000.0,1.5,327900000.0,1.62,5.50,8.90,315700000.0,1.60,4690000000.0,1.22,2.85,47.74,1.5,0.56,96.00,4830000.0,3.41,2.75,4179999.9999999995,N/A
407,N/A,N/A,sfly,N/A,N/A,N/A,N/A,N/A,69.47,114.12,1.49,2.95,1.37,2.27,1.37,1.5,30.10,1620000000.0,1830000000.0,49.09,4.70,1.70,15.20,1.70,531350000.0,1.5,14820000.0,0.41,N/A,13.60,169540000.0,4.92,379350000.0,2.51,15.86,47.13,1.5,1.25,104.90,2210000.0,7.60,7.98,2200000.0,N/A
408,N/A,N/A,shld,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05,N/A,4.49,6.02,7.72,1.5,235.89,1190000000.0,4090000000.0,N/A,0.00,0.16,3.74,0.16,5810000000.0,1.5,1130000000.0,10.59,N/A,9.80,238000000.0,2.23,3140000000.0,1.11,18.35,11.13,1.5,53.60,51.40,13110000.0,17.21,57.04,13370000.0,N/A
409,N/A,N/A,shw,N/A,N/A,N/A,N/A,N/A,203.80,25.77,2.36,27.07,9.33,14.70,17.70,1.5,124.76,27120000000.0,29040000000.0,20.75,2.14,2.53,15.43,2.53,5560000000.0,1.5,1070000000.0000001,11.38,12.00,5.10,70550000.0,0.77,2040000000.0,1.28,10.94,293.17,1.5,17.39,68.40,1680000.0,1.74,2.10,1430000.0,N/A
410,N/A,N/A,siri,N/A,N/A,N/A,N/A,N/A,N/A,38.90,4.13,N/A,12.27,28.60,10.18,1.5,0.89,19290000000.0,24900000000.0,20.47,1.14,5.31,15.41,5.31,2190000000.0,1.5,575370000.0,0.10,62.10,11.10,101950000.0,0.02,5710000000.0,0.22,0.11,3.89,1.5,59.99,23.80,171220000.0,4.68,9.39,163160000.0,N/A
411,N/A,N/A,sjm,N/A,N/A,N/A,N/A,N/A,72.14,37.50,2.11,2.15,5.47,15.30,5.62,1.5,63.92,15630000000.0,20770000000.0,20.43,2.25,2.79,13.46,2.79,1970000000.0,1.5,405900000.0,3.48,15.20,37.10,140500000.0,1.17,5280000000.0,1.79,61.21,130.57,1.5,7.33,64.60,3210000.0,3.58,3.27,2890000.0,N/A
412,N/A,N/A,slb,N/A,N/A,N/A,N/A,N/A,60.33,57.26,2.92,2.62,5.03,14.21,4.19,1.5,25.17,100710000000.0,97790000000.0,34.99,17.81,3.08,11.49,3.08,7150000000.0,1.5,1600000000.0,1.27,48.60,36.40,14430000000.0,11.52,21510000000.0,2.15,28.23,72.43,1.5,0.06,78.00,20390000.0,2.41,1.63,53530000.0,N/A
